"Year
(Persian)","Month
(Persian)","Day
(Persian)","Hydrological year
(Persian)","Date
(Persian)","Date
(Gregorian callendar)","Year
(Gregorian)","Month
(Gregorian)","Day
(Gregorian)","Water Level
(m above sea level)"
1392,3,2,1391-92,1392/03/02,5/23/2013,2013,5,23,1271.04
1392,3,3,1391-92,1392/03/03,5/24/2013,2013,5,24,1271.05
1392,3,4,1391-92,1392/03/04,5/25/2013,2013,5,25,1271.04
1392,3,5,1391-92,1392/03/05,5/26/2013,2013,5,26,1271.03
1392,3,6,1391-92,1392/03/06,5/27/2013,2013,5,27,1271.04
1392,3,7,1391-92,1392/03/07,5/28/2013,2013,5,28,1271.02
1392,3,8,1391-92,1392/03/08,5/29/2013,2013,5,29,1271.01
1392,3,9,1391-92,1392/03/09,5/30/2013,2013,5,30,1271.03
1392,3,10,1391-92,1392/03/10,5/31/2013,2013,5,31,1271.02
1392,3,11,1391-92,1392/03/11,6/1/2013,2013,6,1,1271.03
1392,3,12,1391-92,1392/03/12,6/2/2013,2013,6,2,1271.02
1392,3,13,1391-92,1392/03/13,6/3/2013,2013,6,3,1271.04
1392,3,14,1391-92,1392/03/14,6/4/2013,2013,6,4,1271.05
1392,3,15,1391-92,1392/03/15,6/5/2013,2013,6,5,1271.05
1392,3,16,1391-92,1392/03/16,6/6/2013,2013,6,6,1271.04
1392,3,17,1391-92,1392/03/17,6/7/2013,2013,6,7,1271.02
1392,3,18,1391-92,1392/03/18,6/8/2013,2013,6,8,1271.01
1392,3,19,1391-92,1392/03/19,6/9/2013,2013,6,9,1271
1392,3,20,1391-92,1392/03/20,6/10/2013,2013,6,10,1271
1392,3,21,1391-92,1392/03/21,6/11/2013,2013,6,11,1270.99
1392,3,22,1391-92,1392/03/22,6/12/2013,2013,6,12,1270.97
1392,3,23,1391-92,1392/03/23,6/13/2013,2013,6,13,1270.97
1392,3,24,1391-92,1392/03/24,6/14/2013,2013,6,14,1270.97
1392,3,25,1391-92,1392/03/25,6/15/2013,2013,6,15,1270.97
1392,3,26,1391-92,1392/03/26,6/16/2013,2013,6,16,1270.96
1392,3,27,1391-92,1392/03/27,6/17/2013,2013,6,17,1270.95
1392,3,28,1391-92,1392/03/28,6/18/2013,2013,6,18,1270.96
1392,3,29,1391-92,1392/03/29,6/19/2013,2013,6,19,1270.94
1392,3,30,1391-92,1392/03/30,6/20/2013,2013,6,20,1270.93
1392,3,31,1391-92,1392/03/31,6/21/2013,2013,6,21,1270.92
1392,4,1,1391-92,1392/04/01,6/22/2013,2013,6,22,1270.91
1392,4,2,1391-92,1392/04/02,6/23/2013,2013,6,23,1270.91
1392,4,3,1391-92,1392/04/03,6/24/2013,2013,6,24,1270.91
1392,4,4,1391-92,1392/04/04,6/25/2013,2013,6,25,1270.91
1392,4,5,1391-92,1392/04/05,6/26/2013,2013,6,26,1270.91
1392,4,6,1391-92,1392/04/06,6/27/2013,2013,6,27,1270.9
1392,4,7,1391-92,1392/04/07,6/28/2013,2013,6,28,1270.88
1392,4,8,1391-92,1392/04/08,6/29/2013,2013,6,29,1270.88
1392,4,9,1391-92,1392/04/09,6/30/2013,2013,6,30,1270.87
1392,4,10,1391-92,1392/04/10,7/1/2013,2013,7,1,1270.85
1392,4,11,1391-92,1392/04/11,7/2/2013,2013,7,2,1270.87
1392,4,12,1391-92,1392/04/12,7/3/2013,2013,7,3,1270.87
1392,4,13,1391-92,1392/04/13,7/4/2013,2013,7,4,1270.86
1392,4,14,1391-92,1392/04/14,7/5/2013,2013,7,5,1270.84
1392,4,15,1391-92,1392/04/15,7/6/2013,2013,7,6,1270.83
1392,4,16,1391-92,1392/04/16,7/7/2013,2013,7,7,1270.82
1392,4,17,1391-92,1392/04/17,7/8/2013,2013,7,8,1270.81
1392,4,18,1391-92,1392/04/18,7/9/2013,2013,7,9,1270.81
1392,4,19,1391-92,1392/04/19,7/10/2013,2013,7,10,1270.8
1392,4,20,1391-92,1392/04/20,7/11/2013,2013,7,11,1270.78
1392,4,21,1391-92,1392/04/21,7/12/2013,2013,7,12,1270.78
1392,4,22,1391-92,1392/04/22,7/13/2013,2013,7,13,1270.76
1392,4,23,1391-92,1392/04/23,7/14/2013,2013,7,14,1270.77
1392,4,24,1391-92,1392/04/24,7/15/2013,2013,7,15,1270.78
1392,4,25,1391-92,1392/04/25,7/16/2013,2013,7,16,1270.77
1392,4,26,1391-92,1392/04/26,7/17/2013,2013,7,17,1270.75
1392,4,27,1391-92,1392/04/27,7/18/2013,2013,7,18,1270.75
1392,4,28,1391-92,1392/04/28,7/19/2013,2013,7,19,1270.76
1392,4,29,1391-92,1392/04/29,7/20/2013,2013,7,20,1270.76
1392,4,30,1391-92,1392/04/30,7/21/2013,2013,7,21,1270.74
1392,4,31,1391-92,1392/04/31,7/22/2013,2013,7,22,1270.74
1392,5,1,1391-92,1392/05/01,7/23/2013,2013,7,23,1270.73
1392,5,2,1391-92,1392/05/02,7/24/2013,2013,7,24,1270.72
1392,5,3,1391-92,1392/05/03,7/25/2013,2013,7,25,1270.72
1392,5,4,1391-92,1392/05/04,7/26/2013,2013,7,26,1270.71
1392,5,5,1391-92,1392/05/05,7/27/2013,2013,7,27,1270.71
1392,5,6,1391-92,1392/05/06,7/28/2013,2013,7,28,1270.7
1392,5,7,1391-92,1392/05/07,7/29/2013,2013,7,29,1270.7
1392,5,8,1391-92,1392/05/08,7/30/2013,2013,7,30,1270.69
1392,5,9,1391-92,1392/05/09,7/31/2013,2013,7,31,1270.68
1392,5,10,1391-92,1392/05/10,8/1/2013,2013,8,1,1270.67
1392,5,11,1391-92,1392/05/11,8/2/2013,2013,8,2,1270.66
1392,5,12,1391-92,1392/05/12,8/3/2013,2013,8,3,1270.65
1392,5,13,1391-92,1392/05/13,8/4/2013,2013,8,4,1270.65
1392,5,14,1391-92,1392/05/14,8/5/2013,2013,8,5,1270.65
1392,5,15,1391-92,1392/05/15,8/6/2013,2013,8,6,1270.64
1392,5,16,1391-92,1392/05/16,8/7/2013,2013,8,7,1270.63
1392,5,17,1391-92,1392/05/17,8/8/2013,2013,8,8,1270.63
1392,5,18,1391-92,1392/05/18,8/9/2013,2013,8,9,1270.63
1392,5,19,1391-92,1392/05/19,8/10/2013,2013,8,10,1270.62
1392,5,20,1391-92,1392/05/20,8/11/2013,2013,8,11,1270.6
1392,5,21,1391-92,1392/05/21,8/12/2013,2013,8,12,1270.6
1392,5,22,1391-92,1392/05/22,8/13/2013,2013,8,13,1270.6
1392,5,23,1391-92,1392/05/23,8/14/2013,2013,8,14,1270.58
1392,5,24,1391-92,1392/05/24,8/15/2013,2013,8,15,1270.59
1392,5,25,1391-92,1392/05/25,8/16/2013,2013,8,16,1270.59
1392,5,26,1391-92,1392/05/26,8/17/2013,2013,8,17,1270.58
1392,5,27,1391-92,1392/05/27,8/18/2013,2013,8,18,1270.58
1392,5,28,1391-92,1392/05/28,8/19/2013,2013,8,19,1270.57
1392,5,29,1391-92,1392/05/29,8/20/2013,2013,8,20,1270.56
1392,5,30,1391-92,1392/05/30,8/21/2013,2013,8,21,1270.55
1392,5,31,1391-92,1392/05/31,8/22/2013,2013,8,22,1270.54
1392,6,1,1391-92,1392/06/01,8/23/2013,2013,8,23,1270.53
1392,6,2,1391-92,1392/06/02,8/24/2013,2013,8,24,1270.52
1392,6,3,1391-92,1392/06/03,8/25/2013,2013,8,25,1270.53
1392,6,4,1391-92,1392/06/04,8/26/2013,2013,8,26,1270.53
1392,6,5,1391-92,1392/06/05,8/27/2013,2013,8,27,1270.54
1392,6,6,1391-92,1392/06/06,8/28/2013,2013,8,28,1270.54
1392,6,7,1391-92,1392/06/07,8/29/2013,2013,8,29,1270.53
1392,6,8,1391-92,1392/06/08,8/30/2013,2013,8,30,1270.53
1392,6,9,1391-92,1392/06/09,8/31/2013,2013,8,31,1270.52
1392,6,10,1391-92,1392/06/10,9/1/2013,2013,9,1,1270.51
1392,6,11,1391-92,1392/06/11,9/2/2013,2013,9,2,1270.51
1392,6,12,1391-92,1392/06/12,9/3/2013,2013,9,3,1270.52
1392,6,13,1391-92,1392/06/13,9/4/2013,2013,9,4,1270.5
1392,6,14,1391-92,1392/06/14,9/5/2013,2013,9,5,1270.49
1392,6,15,1391-92,1392/06/15,9/6/2013,2013,9,6,1270.5
1392,6,16,1391-92,1392/06/16,9/7/2013,2013,9,7,1270.5
1392,6,17,1391-92,1392/06/17,9/8/2013,2013,9,8,1270.5
1392,6,18,1391-92,1392/06/18,9/9/2013,2013,9,9,1270.5
1392,6,19,1391-92,1392/06/19,9/10/2013,2013,9,10,1270.49
1392,6,20,1391-92,1392/06/20,9/11/2013,2013,9,11,1270.49
1392,6,21,1391-92,1392/06/21,9/12/2013,2013,9,12,1270.48
1392,6,22,1391-92,1392/06/22,9/13/2013,2013,9,13,1270.47
1392,6,23,1391-92,1392/06/23,9/14/2013,2013,9,14,1270.47
1392,6,24,1391-92,1392/06/24,9/15/2013,2013,9,15,1270.46
1392,6,25,1391-92,1392/06/25,9/16/2013,2013,9,16,1270.45
1392,6,26,1391-92,1392/06/26,9/17/2013,2013,9,17,1270.42
1392,6,27,1391-92,1392/06/27,9/18/2013,2013,9,18,1270.4
1392,6,28,1391-92,1392/06/28,9/19/2013,2013,9,19,1270.39
1392,6,29,1391-92,1392/06/29,9/20/2013,2013,9,20,1270.38
1392,6,30,1391-92,1392/06/30,9/21/2013,2013,9,21,1270.4
1392,6,31,1391-92,1392/06/31,9/22/2013,2013,9,22,1270.4
1392,7,1,1392-93,1392/07/01,9/23/2013,2013,9,23,1270.42
1392,7,2,1392-93,1392/07/02,9/24/2013,2013,9,24,1270.41
1392,7,3,1392-93,1392/07/03,9/25/2013,2013,9,25,1270.4
1392,7,4,1392-93,1392/07/04,9/26/2013,2013,9,26,1270.4
1392,7,5,1392-93,1392/07/05,9/27/2013,2013,9,27,1270.4
1392,7,6,1392-93,1392/07/06,9/28/2013,2013,9,28,1270.39
1392,7,7,1392-93,1392/07/07,9/29/2013,2013,9,29,1270.38
1392,7,8,1392-93,1392/07/08,9/30/2013,2013,9,30,1270.39
1392,7,9,1392-93,1392/07/09,10/1/2013,2013,10,1,1270.38
1392,7,10,1392-93,1392/07/10,10/2/2013,2013,10,2,1270.37
1392,7,11,1392-93,1392/07/11,10/3/2013,2013,10,3,1270.37
1392,7,12,1392-93,1392/07/12,10/4/2013,2013,10,4,1270.36
1392,7,13,1392-93,1392/07/13,10/5/2013,2013,10,5,1270.36
1392,7,14,1392-93,1392/07/14,10/6/2013,2013,10,6,1270.38
1392,7,15,1392-93,1392/07/15,10/7/2013,2013,10,7,1270.38
1392,7,16,1392-93,1392/07/16,10/8/2013,2013,10,8,1270.38
1392,7,17,1392-93,1392/07/17,10/9/2013,2013,10,9,1270.39
1392,7,18,1392-93,1392/07/18,10/10/2013,2013,10,10,1270.39
1392,7,19,1392-93,1392/07/19,10/11/2013,2013,10,11,1270.39
1392,7,20,1392-93,1392/07/20,10/12/2013,2013,10,12,1270.39
1392,7,21,1392-93,1392/07/21,10/13/2013,2013,10,13,1270.38
1392,7,22,1392-93,1392/07/22,10/14/2013,2013,10,14,1270.37
1392,7,23,1392-93,1392/07/23,10/15/2013,2013,10,15,1270.37
1392,7,24,1392-93,1392/07/24,10/16/2013,2013,10,16,1270.37
1392,7,25,1392-93,1392/07/25,10/17/2013,2013,10,17,1270.34
1392,7,26,1392-93,1392/07/26,10/18/2013,2013,10,18,1270.34
1392,7,27,1392-93,1392/07/27,10/19/2013,2013,10,19,1270.33
1392,7,28,1392-93,1392/07/28,10/20/2013,2013,10,20,1270.31
1392,7,29,1392-93,1392/07/29,10/21/2013,2013,10,21,1270.33
1392,7,30,1392-93,1392/07/30,10/22/2013,2013,10,22,1270.33
1392,8,1,1392-93,1392/08/01,10/23/2013,2013,10,23,1270.34
1392,8,2,1392-93,1392/08/02,10/24/2013,2013,10,24,1270.33
1392,8,3,1392-93,1392/08/03,10/25/2013,2013,10,25,1270.33
1392,8,4,1392-93,1392/08/04,10/26/2013,2013,10,26,1270.32
1392,8,5,1392-93,1392/08/05,10/27/2013,2013,10,27,1270.34
1392,8,6,1392-93,1392/08/06,10/28/2013,2013,10,28,1270.33
1392,8,7,1392-93,1392/08/07,10/29/2013,2013,10,29,1270.32
1392,8,8,1392-93,1392/08/08,10/30/2013,2013,10,30,1270.31
1392,8,9,1392-93,1392/08/09,10/31/2013,2013,10,31,1270.31
1392,8,10,1392-93,1392/08/10,11/1/2013,2013,11,1,1270.32
1392,8,11,1392-93,1392/08/11,11/2/2013,2013,11,2,1270.31
1392,8,12,1392-93,1392/08/12,11/3/2013,2013,11,3,1270.31
1392,8,13,1392-93,1392/08/13,11/4/2013,2013,11,4,1270.32
1392,8,14,1392-93,1392/08/14,11/5/2013,2013,11,5,1270.31
1392,8,15,1392-93,1392/08/15,11/6/2013,2013,11,6,1270.31
1392,8,16,1392-93,1392/08/16,11/7/2013,2013,11,7,1270.29
1392,8,17,1392-93,1392/08/17,11/8/2013,2013,11,8,1270.29
1392,8,18,1392-93,1392/08/18,11/9/2013,2013,11,9,1270.29
1392,8,19,1392-93,1392/08/19,11/10/2013,2013,11,10,1270.3
1392,8,20,1392-93,1392/08/20,11/11/2013,2013,11,11,1270.4
1392,8,21,1392-93,1392/08/21,11/12/2013,2013,11,12,1270.37
1392,8,22,1392-93,1392/08/22,11/13/2013,2013,11,13,1270.36
1392,8,23,1392-93,1392/08/23,11/14/2013,2013,11,14,1270.37
1392,8,24,1392-93,1392/08/24,11/15/2013,2013,11,15,1270.37
1392,8,25,1392-93,1392/08/25,11/16/2013,2013,11,16,1270.38
1392,8,26,1392-93,1392/08/26,11/17/2013,2013,11,17,1270.37
1392,8,27,1392-93,1392/08/27,11/18/2013,2013,11,18,1270.4
1392,8,28,1392-93,1392/08/28,11/19/2013,2013,11,19,1270.39
1392,8,29,1392-93,1392/08/29,11/20/2013,2013,11,20,1270.4
1392,8,30,1392-93,1392/08/30,11/21/2013,2013,11,21,1270.41
1392,9,1,1392-93,1392/09/01,11/22/2013,2013,11,22,1270.4
1392,9,2,1392-93,1392/09/02,11/23/2013,2013,11,23,1270.4
1392,9,3,1392-93,1392/09/03,11/24/2013,2013,11,24,1270.39
1392,9,4,1392-93,1392/09/04,11/25/2013,2013,11,25,1270.39
1392,9,5,1392-93,1392/09/05,11/26/2013,2013,11,26,1270.39
1392,9,6,1392-93,1392/09/06,11/27/2013,2013,11,27,1270.39
1392,9,7,1392-93,1392/09/07,11/28/2013,2013,11,28,1270.4
1392,9,8,1392-93,1392/09/08,11/29/2013,2013,11,29,1270.44
1392,9,9,1392-93,1392/09/09,11/30/2013,2013,11,30,1270.42
1392,9,10,1392-93,1392/09/10,12/1/2013,2013,12,1,1270.43
1392,9,11,1392-93,1392/09/11,12/2/2013,2013,12,2,1270.43
1392,9,12,1392-93,1392/09/12,12/3/2013,2013,12,3,1270.43
1392,9,13,1392-93,1392/09/13,12/4/2013,2013,12,4,1270.43
1392,9,14,1392-93,1392/09/14,12/5/2013,2013,12,5,1270.45
1392,9,15,1392-93,1392/09/15,12/6/2013,2013,12,6,1270.45
1392,9,16,1392-93,1392/09/16,12/7/2013,2013,12,7,1270.43
1392,9,17,1392-93,1392/09/17,12/8/2013,2013,12,8,1270.46
1392,9,18,1392-93,1392/09/18,12/9/2013,2013,12,9,1270.43
1392,9,19,1392-93,1392/09/19,12/10/2013,2013,12,10,1270.48
1392,9,20,1392-93,1392/09/20,12/11/2013,2013,12,11,1270.44
1392,9,21,1392-93,1392/09/21,12/12/2013,2013,12,12,1270.49
1392,9,22,1392-93,1392/09/22,12/13/2013,2013,12,13,1270.5
1392,9,23,1392-93,1392/09/23,12/14/2013,2013,12,14,1270.51
1392,9,24,1392-93,1392/09/24,12/15/2013,2013,12,15,1270.52
1392,9,25,1392-93,1392/09/25,12/16/2013,2013,12,16,1270.51
1392,9,26,1392-93,1392/09/26,12/17/2013,2013,12,17,1270.53
1392,9,27,1392-93,1392/09/27,12/18/2013,2013,12,18,1270.52
1392,9,28,1392-93,1392/09/28,12/19/2013,2013,12,19,1270.54
1392,9,29,1392-93,1392/09/29,12/20/2013,2013,12,20,1270.55
1392,9,30,1392-93,1392/09/30,12/21/2013,2013,12,21,1270.54
1392,10,1,1392-93,1392/10/01,12/22/2013,2013,12,22,1270.54
1392,10,2,1392-93,1392/10/02,12/23/2013,2013,12,23,1270.54
1392,10,3,1392-93,1392/10/03,12/24/2013,2013,12,24,1270.55
1392,10,4,1392-93,1392/10/04,12/25/2013,2013,12,25,1270.55
1392,10,5,1392-93,1392/10/05,12/26/2013,2013,12,26,1270.54
1392,10,6,1392-93,1392/10/06,12/27/2013,2013,12,27,1270.54
1392,10,7,1392-93,1392/10/07,12/28/2013,2013,12,28,1270.54
1392,10,8,1392-93,1392/10/08,12/29/2013,2013,12,29,1270.53
1392,10,9,1392-93,1392/10/09,12/30/2013,2013,12,30,1270.54
1392,10,10,1392-93,1392/10/10,12/31/2013,2013,12,31,1270.55
1392,10,11,1392-93,1392/10/11,1/1/2014,2014,1,1,1270.54
1392,10,12,1392-93,1392/10/12,1/2/2014,2014,1,2,1270.54
1392,10,13,1392-93,1392/10/13,1/3/2014,2014,1,3,1270.53
1392,10,14,1392-93,1392/10/14,1/4/2014,2014,1,4,1270.54
1392,10,15,1392-93,1392/10/15,1/5/2014,2014,1,5,1270.55
1392,10,16,1392-93,1392/10/16,1/6/2014,2014,1,6,1270.55
1392,10,17,1392-93,1392/10/17,1/7/2014,2014,1,7,1270.55
1392,10,18,1392-93,1392/10/18,1/8/2014,2014,1,8,1270.55
1392,10,19,1392-93,1392/10/19,1/9/2014,2014,1,9,1270.56
1392,10,20,1392-93,1392/10/20,1/10/2014,2014,1,10,1270.55
1392,10,21,1392-93,1392/10/21,1/11/2014,2014,1,11,1270.56
1392,10,22,1392-93,1392/10/22,1/12/2014,2014,1,12,1270.55
1392,10,23,1392-93,1392/10/23,1/13/2014,2014,1,13,1270.56
1392,10,24,1392-93,1392/10/24,1/14/2014,2014,1,14,1270.55
1392,10,25,1392-93,1392/10/25,1/15/2014,2014,1,15,1270.56
1392,10,26,1392-93,1392/10/26,1/16/2014,2014,1,16,1270.55
1392,10,27,1392-93,1392/10/27,1/17/2014,2014,1,17,1270.55
1392,10,28,1392-93,1392/10/28,1/18/2014,2014,1,18,1270.55
1392,10,29,1392-93,1392/10/29,1/19/2014,2014,1,19,1270.54
1392,10,30,1392-93,1392/10/30,1/20/2014,2014,1,20,1270.55
1392,11,1,1392-93,1392/11/01,1/21/2014,2014,1,21,1270.55
1392,11,2,1392-93,1392/11/02,1/22/2014,2014,1,22,1270.55
1392,11,3,1392-93,1392/11/03,1/23/2014,2014,1,23,1270.55
1392,11,4,1392-93,1392/11/04,1/24/2014,2014,1,24,1270.54
1392,11,5,1392-93,1392/11/05,1/25/2014,2014,1,25,1270.55
1392,11,6,1392-93,1392/11/06,1/26/2014,2014,1,26,1270.54
1392,11,7,1392-93,1392/11/07,1/27/2014,2014,1,27,1270.55
1392,11,8,1392-93,1392/11/08,1/28/2014,2014,1,28,1270.58
1392,11,9,1392-93,1392/11/09,1/29/2014,2014,1,29,1270.59
1392,11,10,1392-93,1392/11/10,1/30/2014,2014,1,30,1270.59
1392,11,11,1392-93,1392/11/11,1/31/2014,2014,1,31,1270.61
1392,11,12,1392-93,1392/11/12,2/1/2014,2014,2,1,1270.62
1392,11,13,1392-93,1392/11/13,2/2/2014,2014,2,2,1270.61
1392,11,14,1392-93,1392/11/14,2/3/2014,2014,2,3,1270.64
1392,11,15,1392-93,1392/11/15,2/4/2014,2014,2,4,1270.63
1392,11,16,1392-93,1392/11/16,2/5/2014,2014,2,5,1270.62
1392,11,17,1392-93,1392/11/17,2/6/2014,2014,2,6,1270.61
1392,11,18,1392-93,1392/11/18,2/7/2014,2014,2,7,1270.61
1392,11,19,1392-93,1392/11/19,2/8/2014,2014,2,8,1270.6
1392,11,20,1392-93,1392/11/20,2/9/2014,2014,2,9,1270.6
1392,11,21,1392-93,1392/11/21,2/10/2014,2014,2,10,1270.6
1392,11,22,1392-93,1392/11/22,2/11/2014,2014,2,11,1270.6
1392,11,23,1392-93,1392/11/23,2/12/2014,2014,2,12,1270.6
1392,11,24,1392-93,1392/11/24,2/13/2014,2014,2,13,1270.6
1392,11,25,1392-93,1392/11/25,2/14/2014,2014,2,14,1270.6
1392,11,26,1392-93,1392/11/26,2/15/2014,2014,2,15,1270.61
1392,11,27,1392-93,1392/11/27,2/16/2014,2014,2,16,1270.61
1392,11,28,1392-93,1392/11/28,2/17/2014,2014,2,17,1270.62
1392,11,29,1392-93,1392/11/29,2/18/2014,2014,2,18,1270.62
1392,11,30,1392-93,1392/11/30,2/19/2014,2014,2,19,1270.62
1392,12,1,1392-93,1392/12/01,2/20/2014,2014,2,20,1270.61
1392,12,2,1392-93,1392/12/02,2/21/2014,2014,2,21,1270.61
1392,12,3,1392-93,1392/12/03,2/22/2014,2014,2,22,1270.62
1392,12,4,1392-93,1392/12/04,2/23/2014,2014,2,23,1270.62
1392,12,5,1392-93,1392/12/05,2/24/2014,2014,2,24,1270.63
1392,12,6,1392-93,1392/12/06,2/25/2014,2014,2,25,1270.62
1392,12,7,1392-93,1392/12/07,2/26/2014,2014,2,26,1270.63
1392,12,8,1392-93,1392/12/08,2/27/2014,2014,2,27,1270.65
1392,12,9,1392-93,1392/12/09,2/28/2014,2014,2,28,1270.64
1392,12,10,1392-93,1392/12/10,3/1/2014,2014,3,1,1270.62
1392,12,11,1392-93,1392/12/11,3/2/2014,2014,3,2,1270.64
1392,12,12,1392-93,1392/12/12,3/3/2014,2014,3,3,1270.63
1392,12,13,1392-93,1392/12/13,3/4/2014,2014,3,4,1270.65
1392,12,14,1392-93,1392/12/14,3/5/2014,2014,3,5,1270.64
1392,12,15,1392-93,1392/12/15,3/6/2014,2014,3,6,1270.65
1392,12,16,1392-93,1392/12/16,3/7/2014,2014,3,7,1270.65
1392,12,17,1392-93,1392/12/17,3/8/2014,2014,3,8,1270.65
1392,12,18,1392-93,1392/12/18,3/9/2014,2014,3,9,1270.66
1392,12,19,1392-93,1392/12/19,3/10/2014,2014,3,10,1270.65
1392,12,20,1392-93,1392/12/20,3/11/2014,2014,3,11,1270.64
1392,12,21,1392-93,1392/12/21,3/12/2014,2014,3,12,1270.66
1392,12,22,1392-93,1392/12/22,3/13/2014,2014,3,13,1270.67
1392,12,23,1392-93,1392/12/23,3/14/2014,2014,3,14,1270.67
1392,12,24,1392-93,1392/12/24,3/15/2014,2014,3,15,1270.68
1392,12,25,1392-93,1392/12/25,3/16/2014,2014,3,16,1270.68
1392,12,26,1392-93,1392/12/26,3/17/2014,2014,3,17,1270.66
1392,12,27,1392-93,1392/12/27,3/18/2014,2014,3,18,1270.68
1392,12,28,1392-93,1392/12/28,3/19/2014,2014,3,19,1270.69
1392,12,29,1392-93,1392/12/29,3/20/2014,2014,3,20,1270.69
1393,1,1,1392-93,1393/01/01,3/21/2014,2014,3,21,1270.7
1393,1,2,1392-93,1393/01/02,3/22/2014,2014,3,22,1270.71
1393,1,3,1392-93,1393/01/03,3/23/2014,2014,3,23,1270.69
1393,1,4,1392-93,1393/01/04,3/24/2014,2014,3,24,1270.69
1393,1,5,1392-93,1393/01/05,3/25/2014,2014,3,25,1270.68
1393,1,6,1392-93,1393/01/06,3/26/2014,2014,3,26,1270.69
1393,1,7,1392-93,1393/01/07,3/27/2014,2014,3,27,1270.68
1393,1,8,1392-93,1393/01/08,3/28/2014,2014,3,28,1270.68
1393,1,9,1392-93,1393/01/09,3/29/2014,2014,3,29,1270.67
1393,1,10,1392-93,1393/01/10,3/30/2014,2014,3,30,1270.66
1393,1,11,1392-93,1393/01/11,3/31/2014,2014,3,31,1270.69
1393,1,12,1392-93,1393/01/12,4/1/2014,2014,4,1,1270.68
1393,1,13,1392-93,1393/01/13,4/2/2014,2014,4,2,1270.66
1393,1,14,1392-93,1393/01/14,4/3/2014,2014,4,3,1270.67
1393,1,15,1392-93,1393/01/15,4/4/2014,2014,4,4,1270.67
1393,1,16,1392-93,1393/01/16,4/5/2014,2014,4,5,1270.66
1393,1,17,1392-93,1393/01/17,4/6/2014,2014,4,6,1270.66
1393,1,18,1392-93,1393/01/18,4/7/2014,2014,4,7,1270.66
1393,1,19,1392-93,1393/01/19,4/8/2014,2014,4,8,1270.65
1393,1,20,1392-93,1393/01/20,4/9/2014,2014,4,9,1270.7
1393,1,21,1392-93,1393/01/21,4/10/2014,2014,4,10,1270.7
1393,1,22,1392-93,1393/01/22,4/11/2014,2014,4,11,1270.7
1393,1,23,1392-93,1393/01/23,4/12/2014,2014,4,12,1270.69
1393,1,24,1392-93,1393/01/24,4/13/2014,2014,4,13,1270.71
1393,1,25,1392-93,1393/01/25,4/14/2014,2014,4,14,1270.71
1393,1,26,1392-93,1393/01/26,4/15/2014,2014,4,15,1270.7
1393,1,27,1392-93,1393/01/27,4/16/2014,2014,4,16,1270.69
1393,1,28,1392-93,1393/01/28,4/17/2014,2014,4,17,1270.71
1393,1,29,1392-93,1393/01/29,4/18/2014,2014,4,18,1270.71
1393,1,30,1392-93,1393/01/30,4/19/2014,2014,4,19,1270.7
1393,1,31,1392-93,1393/01/31,4/20/2014,2014,4,20,1270.7
1393,2,1,1392-93,1393/02/01,4/21/2014,2014,4,21,1270.7
1393,2,2,1392-93,1393/02/02,4/22/2014,2014,4,22,1270.69
1393,2,3,1392-93,1393/02/03,4/23/2014,2014,4,23,1270.7
1393,2,4,1392-93,1393/02/04,4/24/2014,2014,4,24,1270.7
1393,2,5,1392-93,1393/02/05,4/25/2014,2014,4,25,1270.7
1393,2,6,1392-93,1393/02/06,4/26/2014,2014,4,26,1270.69
1393,2,7,1392-93,1393/02/07,4/27/2014,2014,4,27,1270.7
1393,2,8,1392-93,1393/02/08,4/28/2014,2014,4,28,1270.7
1393,2,9,1392-93,1393/02/09,4/29/2014,2014,4,29,1270.7
1393,2,10,1392-93,1393/02/10,4/30/2014,2014,4,30,1270.68
1393,2,11,1392-93,1393/02/11,5/1/2014,2014,5,1,1270.7
1393,2,12,1392-93,1393/02/12,5/2/2014,2014,5,2,1270.7
1393,2,13,1392-93,1393/02/13,5/3/2014,2014,5,3,1270.69
1393,2,14,1392-93,1393/02/14,5/4/2014,2014,5,4,1270.72
1393,2,15,1392-93,1393/02/15,5/5/2014,2014,5,5,1270.7
1393,2,16,1392-93,1393/02/16,5/6/2014,2014,5,6,1270.7
1393,2,17,1392-93,1393/02/17,5/7/2014,2014,5,7,1270.7
1393,2,18,1392-93,1393/02/18,5/8/2014,2014,5,8,1270.68
1393,2,19,1392-93,1393/02/19,5/9/2014,2014,5,9,1270.68
1393,2,20,1392-93,1393/02/20,5/10/2014,2014,5,10,1270.66
1393,2,21,1392-93,1393/02/21,5/11/2014,2014,5,11,1270.68
1393,2,22,1392-93,1393/02/22,5/12/2014,2014,5,12,1270.68
1393,2,23,1392-93,1393/02/23,5/13/2014,2014,5,13,1270.68
1393,2,24,1392-93,1393/02/24,5/14/2014,2014,5,14,1270.68
1393,2,25,1392-93,1393/02/25,5/15/2014,2014,5,15,1270.69
1393,2,26,1392-93,1393/02/26,5/16/2014,2014,5,16,1270.7
1393,2,27,1392-93,1393/02/27,5/17/2014,2014,5,17,1270.67
1393,2,28,1392-93,1393/02/28,5/18/2014,2014,5,18,1270.68
1393,2,29,1392-93,1393/02/29,5/19/2014,2014,5,19,1270.67
1393,2,30,1392-93,1393/02/30,5/20/2014,2014,5,20,1270.67
1393,2,31,1392-93,1393/02/31,5/21/2014,2014,5,21,1270.67
1393,3,1,1392-93,1393/03/01,5/22/2014,2014,5,22,1270.67
