year_shamsi,month_shamsi,month_number_shamsi,year,month,day,t_mean,t_min,t_max,rain,ww_max,snow
"1,330",AZA,21,"1,951",DEC,13,2.5,-2,9,0,3,#NULL!
"1,330",AZA,22,"1,951",DEC,14,5.4,2,10,1,21,#NULL!
"1,330",AZA,23,"1,951",DEC,15,2.3,0,8,0,3,#NULL!
"1,330",AZA,24,"1,951",DEC,16,1.4,-1,6,2,70,#NULL!
"1,330",AZA,25,"1,951",DEC,17,-1.9,-4,2,0,3,#NULL!
"1,330",AZA,26,"1,951",DEC,18,-3.1,-8,1,0,3,#NULL!
"1,330",AZA,27,"1,951",DEC,19,0.2,-3,3,1,51,#NULL!
"1,330",AZA,28,"1,951",DEC,20,-2.1,-4,3,0,22,#NULL!
"1,330",AZA,29,"1,951",DEC,21,-4.3,-8,2,0,3,#NULL!
"1,330",AZA,30,"1,951",DEC,22,-3.1,-7,0,0,71,#NULL!
"1,330",DEY,1,"1,951",DEC,23,-3.2,-5,-1,4,71,#NULL!
"1,330",DEY,2,"1,951",DEC,24,-3.2,-5,2,0,3,#NULL!
"1,330",DEY,3,"1,951",DEC,25,-5.5,-7,-3,0,3,#NULL!
"1,330",DEY,4,"1,951",DEC,26,-8.2,-10,-4,0,77,#NULL!
"1,330",DEY,5,"1,951",DEC,27,-9.5,-10,-5,0,3,#NULL!
"1,330",DEY,6,"1,951",DEC,28,-11.8,-13,-6,0,22,#NULL!
"1,330",DEY,7,"1,951",DEC,29,-12.8,-17,-9,0,22,#NULL!
"1,330",DEY,8,"1,951",DEC,30,-7.1,-13,-3,0,3,#NULL!
"1,330",DEY,9,"1,951",DEC,31,-6,-8,-4,0,70,#NULL!
"1,330",DEY,10,"1,952",JAN,1,-9,-11,-6,0.2,79,#NULL!
"1,330",DEY,11,"1,952",JAN,2,-7.8,-12,-3,0.2,3,#NULL!
"1,330",DEY,12,"1,952",JAN,3,-6.5,-12,1,0,3,#NULL!
"1,330",DEY,13,"1,952",JAN,4,-8.1,-13,-4,0,3,#NULL!
"1,330",DEY,14,"1,952",JAN,5,-7.1,-11,-4,0.6,71,#NULL!
"1,330",DEY,15,"1,952",JAN,6,-8,-10,-6,0,71,#NULL!
"1,330",DEY,16,"1,952",JAN,7,-7.2,-12,-3,0,3,#NULL!
"1,330",DEY,17,"1,952",JAN,8,-4.3,-10,-1,0,3,#NULL!
"1,330",DEY,18,"1,952",JAN,9,-2.5,-8,4,0,3,#NULL!
"1,330",DEY,19,"1,952",JAN,10,-2.6,-4,-1,1,71,#NULL!
"1,330",DEY,20,"1,952",JAN,11,-2.9,-4,0,0.2,15,#NULL!
"1,330",DEY,21,"1,952",JAN,12,-5.4,-6,-3,0,3,#NULL!
"1,330",DEY,22,"1,952",JAN,13,-5.4,-7,-1,0,3,#NULL!
"1,330",DEY,23,"1,952",JAN,14,-4,-9,2,0,3,#NULL!
"1,330",DEY,24,"1,952",JAN,15,-2.1,-7,4,0,71,#NULL!
"1,330",DEY,25,"1,952",JAN,16,-0.4,-4,6,0.2,2,#NULL!
"1,330",DEY,26,"1,952",JAN,17,-1.2,-4,4,0,3,#NULL!
"1,330",DEY,27,"1,952",JAN,18,-3.3,-8,3,0,3,#NULL!
"1,330",DEY,28,"1,952",JAN,19,-5.5,-9,-4,0,16,#NULL!
"1,330",DEY,29,"1,952",JAN,20,-3.5,-6,-2,0,10,#NULL!
"1,330",DEY,30,"1,952",JAN,21,-3.3,-6,-1,0,3,#NULL!
"1,330",BAH,1,"1,952",JAN,22,-2.3,-7,4,0,3,#NULL!
"1,330",BAH,2,"1,952",JAN,23,-0.4,-6,4,0,75,#NULL!
"1,330",BAH,3,"1,952",JAN,24,-3.7,-11,5,14,22,#NULL!
"1,330",BAH,4,"1,952",JAN,25,-4.6,-12,3,0,22,#NULL!
"1,330",BAH,5,"1,952",JAN,26,-1.9,-7,7,0,3,#NULL!
"1,330",BAH,6,"1,952",JAN,27,-1.9,-6,4,0,3,#NULL!
"1,330",BAH,7,"1,952",JAN,28,-2.7,-8,6,0,2,#NULL!
"1,330",BAH,8,"1,952",JAN,29,-5.4,-9,0,0,3,#NULL!
"1,330",BAH,9,"1,952",JAN,30,-4.9,-13,3,0,3,#NULL!
"1,330",BAH,10,"1,952",JAN,31,-5.7,-9,-2,0,3,#NULL!
"1,330",BAH,11,"1,952",FEB,1,-3.8,-8,-2,0,3,#NULL!
"1,330",BAH,12,"1,952",FEB,2,-2.3,-4,-1,0.2,71,#NULL!
"1,330",BAH,13,"1,952",FEB,3,0.3,-4,3,9,71,#NULL!
"1,330",BAH,14,"1,952",FEB,4,4.3,2,8,3,63,#NULL!
"1,330",BAH,15,"1,952",FEB,5,3.9,1,7,0,15,#NULL!
"1,330",BAH,16,"1,952",FEB,6,5.2,2,12,0,3,#NULL!
"1,330",BAH,17,"1,952",FEB,7,3.8,-1,10,0,3,#NULL!
"1,330",BAH,18,"1,952",FEB,8,4,-2,12,0,3,#NULL!
"1,330",BAH,19,"1,952",FEB,9,3.6,2,6,11,63,#NULL!
"1,330",BAH,20,"1,952",FEB,10,4,1,8,0,3,#NULL!
"1,330",BAH,21,"1,952",FEB,11,2.1,-2,8,0,3,#NULL!
"1,330",BAH,22,"1,952",FEB,12,0.6,0,4,1,71,#NULL!
"1,330",BAH,23,"1,952",FEB,13,-0.2,-3,4,5,71,#NULL!
"1,330",BAH,24,"1,952",FEB,14,-0.9,-5,4,0,3,#NULL!
"1,330",BAH,25,"1,952",FEB,15,-1.2,-5,6,0,3,#NULL!
"1,330",BAH,26,"1,952",FEB,16,-0.9,-6,4,0,3,#NULL!
"1,330",BAH,27,"1,952",FEB,17,-1,-4,5,0,3,#NULL!
"1,330",BAH,28,"1,952",FEB,18,0,-6,6,0,3,#NULL!
"1,330",BAH,29,"1,952",FEB,19,2.3,-6,9,0,3,#NULL!
"1,330",BAH,30,"1,952",FEB,20,5.7,4,10,0,15,#NULL!
"1,330",ESF,1,"1,952",FEB,21,2,1,4,9,71,#NULL!
"1,330",ESF,2,"1,952",FEB,22,2,-1,6,0,70,#NULL!
"1,330",ESF,3,"1,952",FEB,23,0.4,-2,5,2,71,#NULL!
"1,330",ESF,4,"1,952",FEB,24,2.5,-4,8,0.4,76,#NULL!
"1,330",ESF,5,"1,952",FEB,25,2.5,-3,8,0,3,#NULL!
"1,330",ESF,6,"1,952",FEB,26,2.9,-3,11,0,15,#NULL!
"1,330",ESF,7,"1,952",FEB,27,3.5,0,9,0,3,#NULL!
"1,330",ESF,8,"1,952",FEB,28,4.9,0,10,0,15,#NULL!
"1,330",ESF,9,"1,952",FEB,29,5.8,2,9,2.2,21,#NULL!
"1,330",ESF,10,"1,952",MAR,1,2.1,1,4,25,70,#NULL!
"1,330",ESF,11,"1,952",MAR,2,2.5,-1,8,11,71,#NULL!
"1,330",ESF,12,"1,952",MAR,3,2.6,-1,7,0,71,#NULL!
"1,330",ESF,13,"1,952",MAR,4,-3.8,-4,-1,5,70,#NULL!
"1,330",ESF,14,"1,952",MAR,5,-3.6,-8,1,0.1,22,#NULL!
"1,330",ESF,15,"1,952",MAR,6,-2.8,-8,3,0,3,#NULL!
"1,330",ESF,16,"1,952",MAR,7,-0.5,-6,5,0,3,#NULL!
"1,330",ESF,17,"1,952",MAR,8,1.1,-5,6,0,3,#NULL!
"1,330",ESF,18,"1,952",MAR,9,4.3,-1,8,0,21,#NULL!
"1,330",ESF,19,"1,952",MAR,10,3,-2,8,0,70,#NULL!
"1,330",ESF,20,"1,952",MAR,11,-1.2,-1,1,7,73,#NULL!
"1,330",ESF,21,"1,952",MAR,12,-1.9,-4,1,1,71,#NULL!
"1,330",ESF,22,"1,952",MAR,13,1.6,-2,7,0,3,#NULL!
"1,330",ESF,23,"1,952",MAR,14,2.9,-2,8,0,3,#NULL!
"1,330",ESF,24,"1,952",MAR,15,4.1,-2,8,0,60,#NULL!
"1,330",ESF,25,"1,952",MAR,16,8.4,4,16,0,3,#NULL!
"1,330",ESF,26,"1,952",MAR,17,7.4,2,16,0,3,#NULL!
"1,330",ESF,27,"1,952",MAR,18,3.8,1,8,0,15,#NULL!
"1,330",ESF,28,"1,952",MAR,19,2.1,-3,7,0,15,#NULL!
"1,330",ESF,29,"1,952",MAR,20,3.2,-1,9,0,3,#NULL!
"1,331",FAR,1,"1,952",MAR,21,8.4,2,17,0,21,#NULL!
"1,331",FAR,2,"1,952",MAR,22,8.3,4,14,0.2,10,#NULL!
"1,331",FAR,3,"1,952",MAR,23,5.5,1,11,0,3,#NULL!
"1,331",FAR,4,"1,952",MAR,24,4.4,-2,11,0,3,#NULL!
"1,331",FAR,5,"1,952",MAR,25,4.4,-3,11,0,15,#NULL!
"1,331",FAR,6,"1,952",MAR,26,5.5,-2,16,0,3,#NULL!
"1,331",FAR,7,"1,952",MAR,27,6.8,-1,14,0,3,#NULL!
"1,331",FAR,8,"1,952",MAR,28,9.3,1,17,0,3,#NULL!
"1,331",FAR,9,"1,952",MAR,29,10.6,0,19,0,3,#NULL!
"1,331",FAR,10,"1,952",MAR,30,12.3,3,19,0,3,#NULL!
"1,331",FAR,11,"1,952",MAR,31,14.4,9,22,0,3,#NULL!
"1,331",FAR,12,"1,952",APR,1,13.8,5,24,3,21,#NULL!
"1,331",FAR,13,"1,952",APR,2,11.4,4,18,0,3,#NULL!
"1,331",FAR,14,"1,952",APR,3,13.1,4,22,0,3,#NULL!
"1,331",FAR,15,"1,952",APR,4,15.1,5,24,0,3,#NULL!
"1,331",FAR,16,"1,952",APR,5,15.9,7,24,0,2,#NULL!
"1,331",FAR,17,"1,952",APR,6,16.4,6,26,0,3,#NULL!
"1,331",FAR,18,"1,952",APR,7,16.9,7,24,0,3,#NULL!
"1,331",FAR,19,"1,952",APR,8,16.8,9,26,0,3,#NULL!
"1,331",FAR,20,"1,952",APR,9,18.7,11,28,0,3,#NULL!
"1,331",FAR,21,"1,952",APR,10,15.5,13,20,0,15,#NULL!
"1,331",FAR,22,"1,952",APR,11,10,4,20,0,3,#NULL!
"1,331",FAR,23,"1,952",APR,12,7.6,2,16,0,3,#NULL!
"1,331",FAR,24,"1,952",APR,13,4.7,2,11,0,3,#NULL!
"1,331",FAR,25,"1,952",APR,14,0.2,-2,3,0,22,#NULL!
"1,331",FAR,26,"1,952",APR,15,3.4,-2,8,1.5,71,#NULL!
"1,331",FAR,27,"1,952",APR,16,5.3,1,10,2.5,21,#NULL!
"1,331",FAR,28,"1,952",APR,17,5.5,1,12,0,29,#NULL!
"1,331",FAR,29,"1,952",APR,18,6.5,-1,14,0.6,20,#NULL!
"1,331",FAR,30,"1,952",APR,19,8,2,13,0,51,#NULL!
"1,331",FAR,31,"1,952",APR,20,12.3,7,19,4,51,#NULL!
"1,331",ORD,1,"1,952",APR,21,11,7,18,0,3,#NULL!
"1,331",ORD,2,"1,952",APR,22,8.5,6,12,4,63,#NULL!
"1,331",ORD,3,"1,952",APR,23,7.9,4,13,5,3,#NULL!
"1,331",ORD,4,"1,952",APR,24,3.9,3,7,9,68,#NULL!
"1,331",ORD,5,"1,952",APR,25,3.3,0,6,5,73,#NULL!
"1,331",ORD,6,"1,952",APR,26,5.8,2,12,0.5,25,#NULL!
"1,331",ORD,7,"1,952",APR,27,10.2,3,16,2,3,#NULL!
"1,331",ORD,8,"1,952",APR,28,11,7,17,8,92,#NULL!
"1,331",ORD,9,"1,952",APR,29,12.4,7,18,5,63,#NULL!
"1,331",ORD,10,"1,952",APR,30,10,7,14,5,61,#NULL!
"1,331",ORD,11,"1,952",MAY,1,10.9,7,16,0,3,#NULL!
"1,331",ORD,12,"1,952",MAY,2,11.4,2,18,0,3,#NULL!
"1,331",ORD,13,"1,952",MAY,3,11.7,6,18,0.4,21,#NULL!
"1,331",ORD,14,"1,952",MAY,4,9.2,7,13,3,51,#NULL!
"1,331",ORD,15,"1,952",MAY,5,10.4,5,18,3,21,#NULL!
"1,331",ORD,16,"1,952",MAY,6,13.1,6,19,0,15,#NULL!
"1,331",ORD,17,"1,952",MAY,7,11.1,9,16,1.5,21,#NULL!
"1,331",ORD,18,"1,952",MAY,8,13.1,7,19,0,3,#NULL!
"1,331",ORD,19,"1,952",MAY,9,11.4,8,18,7,61,#NULL!
"1,331",ORD,20,"1,952",MAY,10,4,6,9,5.6,21,#NULL!
"1,331",ORD,21,"1,952",MAY,11,4,1,9,0,2,#NULL!
"1,331",ORD,22,"1,952",MAY,12,8.4,1,16,0,3,#NULL!
"1,331",ORD,23,"1,952",MAY,13,13.3,6,21,0,3,#NULL!
"1,331",ORD,24,"1,952",MAY,14,16.3,8,23,0,3,#NULL!
"1,331",ORD,25,"1,952",MAY,15,18.3,11,26,0,63,#NULL!
"1,331",ORD,26,"1,952",MAY,16,18.8,11,26,2,21,#NULL!
"1,331",ORD,27,"1,952",MAY,17,17.9,11,24,0,3,#NULL!
"1,331",ORD,28,"1,952",MAY,18,17.1,11,22,0,15,#NULL!
"1,331",ORD,29,"1,952",MAY,19,19.4,11,27,0,21,#NULL!
"1,331",ORD,30,"1,952",MAY,20,20,17,27,0,3,#NULL!
"1,331",ORD,31,"1,952",MAY,21,17.4,10,26,0,15,#NULL!
"1,331",KHO,1,"1,952",MAY,22,16.8,11,24,0,99,#NULL!
"1,331",KHO,2,"1,952",MAY,23,15.9,12,24,10,80,#NULL!
"1,331",KHO,3,"1,952",MAY,24,17.3,11,23,0,15,#NULL!
"1,331",KHO,4,"1,952",MAY,25,19.2,12,26,0,3,#NULL!
"1,331",KHO,5,"1,952",MAY,26,21.1,11,29,0,3,#NULL!
"1,331",KHO,6,"1,952",MAY,27,21.8,13,31,0,15,#NULL!
"1,331",KHO,7,"1,952",MAY,28,18.9,10,27,0,3,#NULL!
"1,331",KHO,8,"1,952",MAY,29,16.7,6,27,0,3,#NULL!
"1,331",KHO,9,"1,952",MAY,30,19,11,26,0,3,#NULL!
"1,331",KHO,10,"1,952",MAY,31,16,5,24,0,3,#NULL!
"1,331",KHO,11,"1,952",JUN,1,17.6,11,24,0,32,#NULL!
"1,331",KHO,12,"1,952",JUN,2,17.6,11,24,0,3,#NULL!
"1,331",KHO,13,"1,952",JUN,3,17.9,11,24,0,3,#NULL!
"1,331",KHO,14,"1,952",JUN,4,21.6,13,31,0,3,#NULL!
"1,331",KHO,15,"1,952",JUN,5,22.6,12,29,0,3,#NULL!
"1,331",KHO,16,"1,952",JUN,6,19.7,11,27,0,3,#NULL!
"1,331",KHO,17,"1,952",JUN,7,20.8,14,28,0,3,#NULL!
"1,331",KHO,18,"1,952",JUN,8,22.3,14,33,0,3,#NULL!
"1,331",KHO,19,"1,952",JUN,9,18.2,15,23,0,3,#NULL!
"1,331",KHO,20,"1,952",JUN,10,16.5,9,24,0,15,#NULL!
"1,331",KHO,21,"1,952",JUN,11,16.4,11,24,0.2,29,#NULL!
"1,331",KHO,22,"1,952",JUN,12,17.6,11,26,1,80,#NULL!
"1,331",KHO,23,"1,952",JUN,13,18.4,10,25,0,3,#NULL!
"1,331",KHO,24,"1,952",JUN,14,17.7,10,27,0,21,#NULL!
"1,331",KHO,25,"1,952",JUN,15,18.5,12,25,0,3,#NULL!
"1,331",KHO,26,"1,952",JUN,16,18.9,12,26,0,3,#NULL!
"1,331",KHO,27,"1,952",JUN,17,19.9,12,27,0,3,#NULL!
"1,331",KHO,28,"1,952",JUN,18,20.3,13,27,0,3,#NULL!
"1,331",KHO,29,"1,952",JUN,19,19.3,14,27,0,3,#NULL!
"1,331",KHO,30,"1,952",JUN,20,16.3,12,22,0,80,#NULL!
"1,331",KHO,31,"1,952",JUN,21,17.6,13,23,0,3,#NULL!
"1,331",TIR,1,"1,952",JUN,22,18.8,11,24,0,3,#NULL!
"1,331",TIR,2,"1,952",JUN,23,19.5,12,26,0,30,#NULL!
"1,331",TIR,3,"1,952",JUN,24,15.5,12,22,0,96,#NULL!
"1,331",TIR,4,"1,952",JUN,25,18.1,13,27,0.5,94,#NULL!
"1,331",TIR,5,"1,952",JUN,26,19.4,11,28,0,3,#NULL!
"1,331",TIR,6,"1,952",JUN,27,22.2,13,30,0,3,#NULL!
"1,331",TIR,7,"1,952",JUN,28,22.4,13,31,0,2,#NULL!
"1,331",TIR,8,"1,952",JUN,29,23.2,17,31,0,3,#NULL!
"1,331",TIR,9,"1,952",JUN,30,24.3,16,33,0,3,#NULL!
"1,331",TIR,10,"1,952",JUL,1,25.6,16,34,0,3,#NULL!
"1,331",TIR,11,"1,952",JUL,2,24.1,18,31,0,3,#NULL!
"1,331",TIR,12,"1,952",JUL,3,23.9,18,32,0,3,#NULL!
"1,331",TIR,13,"1,952",JUL,4,22.7,17,31,0,3,#NULL!
"1,331",TIR,14,"1,952",JUL,5,22.9,16,31,0,3,#NULL!
"1,331",TIR,15,"1,952",JUL,6,25,17,33,0,3,#NULL!
"1,331",TIR,16,"1,952",JUL,7,26.7,19,35,0,3,#NULL!
"1,331",TIR,17,"1,952",JUL,8,27.7,19,37,0,3,#NULL!
"1,331",TIR,18,"1,952",JUL,9,26.7,18,36,0,3,#NULL!
"1,331",TIR,19,"1,952",JUL,10,23.7,18,31,0,7,#NULL!
"1,331",TIR,20,"1,952",JUL,11,22.7,16,31,0,7,#NULL!
"1,331",TIR,21,"1,952",JUL,12,22.6,17,32,0,3,#NULL!
"1,331",TIR,22,"1,952",JUL,13,18.7,16,25,0,3,#NULL!
"1,331",TIR,23,"1,952",JUL,14,17.5,12,24,0,3,#NULL!
"1,331",TIR,24,"1,952",JUL,15,19.3,13,26,0,21,#NULL!
"1,331",TIR,25,"1,952",JUL,16,19.1,14,25,0,3,#NULL!
"1,331",TIR,26,"1,952",JUL,17,21.1,14,29,0,15,#NULL!
"1,331",TIR,27,"1,952",JUL,18,22.5,15,30,0,25,#NULL!
"1,331",TIR,28,"1,952",JUL,19,23.1,15,31,0,3,#NULL!
"1,331",TIR,29,"1,952",JUL,20,24.6,17,32,0,3,#NULL!
"1,331",TIR,30,"1,952",JUL,21,24.8,17,32,0,15,#NULL!
"1,331",TIR,31,"1,952",JUL,22,25.1,18,33,0,3,#NULL!
"1,331",MOR,1,"1,952",JUL,23,26.5,19,33,0,15,#NULL!
"1,331",MOR,2,"1,952",JUL,24,26.7,19,34,0,2,#NULL!
"1,331",MOR,3,"1,952",JUL,25,25.9,19,33,0,3,#NULL!
"1,331",MOR,4,"1,952",JUL,26,27.3,18,36,0,3,#NULL!
"1,331",MOR,5,"1,952",JUL,27,28.3,23,36,0,15,#NULL!
"1,331",MOR,6,"1,952",JUL,28,27.1,22,35,0,2,#NULL!
"1,331",MOR,7,"1,952",JUL,29,24.9,17,32,0,3,#NULL!
"1,331",MOR,8,"1,952",JUL,30,25.9,19,34,0,3,#NULL!
"1,331",MOR,9,"1,952",JUL,31,24.6,17,32,0,3,#NULL!
"1,331",MOR,10,"1,952",AUG,1,24,16,32,0,3,#NULL!
"1,331",MOR,11,"1,952",AUG,2,25.9,19,34,0,16,#NULL!
"1,331",MOR,12,"1,952",AUG,3,26.2,19,34,0,3,#NULL!
"1,331",MOR,13,"1,952",AUG,4,25.3,17,33,0,3,#NULL!
"1,331",MOR,14,"1,952",AUG,5,23.6,16,32,0,3,#NULL!
"1,331",MOR,15,"1,952",AUG,6,23.1,14,32,0,2,#NULL!
"1,331",MOR,16,"1,952",AUG,7,25.1,18,34,0,3,#NULL!
"1,331",MOR,17,"1,952",AUG,8,27.1,18,36,0,3,#NULL!
"1,331",MOR,18,"1,952",AUG,9,28.4,21,36,0,3,#NULL!
"1,331",MOR,19,"1,952",AUG,10,27.3,22,35,0,3,#NULL!
"1,331",MOR,20,"1,952",AUG,11,26.8,21,35,0,3,#NULL!
"1,331",MOR,21,"1,952",AUG,12,26.4,19,35,0,3,#NULL!
"1,331",MOR,22,"1,952",AUG,13,24.5,18,34,0,16,#NULL!
"1,331",MOR,23,"1,952",AUG,14,22.2,17,31,0,80,#NULL!
"1,331",MOR,24,"1,952",AUG,15,21.4,17,29,0.4,25,#NULL!
"1,331",MOR,25,"1,952",AUG,16,24.2,16,32,0,3,#NULL!
"1,331",MOR,26,"1,952",AUG,17,24.6,18,34,0.4,92,#NULL!
"1,331",MOR,27,"1,952",AUG,18,25.5,20,34,0.3,16,#NULL!
"1,331",MOR,28,"1,952",AUG,19,24.2,18,33,0,3,#NULL!
"1,331",MOR,29,"1,952",AUG,20,23.5,17,30,0,3,#NULL!
"1,331",MOR,30,"1,952",AUG,21,23.3,15,31,0,3,#NULL!
"1,331",MOR,31,"1,952",AUG,22,23.3,16,31,0,3,#NULL!
"1,331",SHA,1,"1,952",AUG,23,23.3,15,32,0,3,#NULL!
"1,331",SHA,2,"1,952",AUG,24,25.8,17,34,0,3,#NULL!
"1,331",SHA,3,"1,952",AUG,25,22.4,14,31,0,6,#NULL!
"1,331",SHA,4,"1,952",AUG,26,21.3,13,31,0,3,#NULL!
"1,331",SHA,5,"1,952",AUG,27,23.7,16,32,0,3,#NULL!
"1,331",SHA,6,"1,952",AUG,28,24.7,18,34,0,3,#NULL!
"1,331",SHA,7,"1,952",AUG,29,22.3,16,31,0,16,#NULL!
"1,331",SHA,8,"1,952",AUG,30,23,15,31,0,3,#NULL!
"1,331",SHA,9,"1,952",AUG,31,25,18,33,0,3,#NULL!
"1,331",SHA,10,"1,952",SEP,1,23.2,15,33,8,29,#NULL!
"1,331",SHA,11,"1,952",SEP,2,20.5,15,28,0,3,#NULL!
"1,331",SHA,12,"1,952",SEP,3,21.3,13,29,0,3,#NULL!
"1,331",SHA,13,"1,952",SEP,4,22.8,14,31,0,3,#NULL!
"1,331",SHA,14,"1,952",SEP,5,22.6,16,30,0,3,#NULL!
"1,331",SHA,15,"1,952",SEP,6,21.1,14,29,0,3,#NULL!
"1,331",SHA,16,"1,952",SEP,7,19.8,13,28,0,3,#NULL!
"1,331",SHA,17,"1,952",SEP,8,19.6,12,27,0,3,#NULL!
"1,331",SHA,18,"1,952",SEP,9,20.7,15,29,0,15,#NULL!
"1,331",SHA,19,"1,952",SEP,10,20.2,14,28,0,3,#NULL!
"1,331",SHA,20,"1,952",SEP,11,19.8,13,28,0,3,#NULL!
"1,331",SHA,21,"1,952",SEP,12,19.9,12,28,0,3,#NULL!
"1,331",SHA,22,"1,952",SEP,13,21.5,14,29,0,3,#NULL!
"1,331",SHA,23,"1,952",SEP,14,22.1,14,31,0,15,#NULL!
"1,331",SHA,24,"1,952",SEP,15,23.4,14,31,0,3,#NULL!
"1,331",SHA,25,"1,952",SEP,16,20.2,13,29,0,3,#NULL!
"1,331",SHA,26,"1,952",SEP,17,18.5,9,30,0,3,#NULL!
"1,331",SHA,27,"1,952",SEP,18,15.3,11,23,0,3,#NULL!
"1,331",SHA,28,"1,952",SEP,19,16.2,9,26,0,3,#NULL!
"1,331",SHA,29,"1,952",SEP,20,20,11,29,0,2,#NULL!
"1,331",SHA,30,"1,952",SEP,21,22.2,14,31,0,10,#NULL!
"1,331",SHA,31,"1,952",SEP,22,22.4,15,31,0,3,#NULL!
"1,331",MEH,1,"1,952",SEP,23,22.2,15,30,0,15,#NULL!
"1,331",MEH,2,"1,952",SEP,24,22.8,16,31,0,3,#NULL!
"1,331",MEH,3,"1,952",SEP,25,20.4,11,30,0,15,#NULL!
"1,331",MEH,4,"1,952",SEP,26,18.4,12,27,0,3,#NULL!
"1,331",MEH,5,"1,952",SEP,27,19.7,13,28,0,20,#NULL!
"1,331",MEH,6,"1,952",SEP,28,20.1,14,28,0,3,#NULL!
"1,331",MEH,7,"1,952",SEP,29,20.5,13,31,0,3,#NULL!
"1,331",MEH,8,"1,952",SEP,30,20.6,14,29,0,3,#NULL!
"1,331",MEH,9,"1,952",OCT,1,19.6,14,29,0,3,#NULL!
"1,331",MEH,10,"1,952",OCT,2,20.7,14,28,0,3,#NULL!
"1,331",MEH,11,"1,952",OCT,3,18.9,13,27,0,3,#NULL!
"1,331",MEH,12,"1,952",OCT,4,18.4,12,28,0,3,#NULL!
"1,331",MEH,13,"1,952",OCT,5,19.5,10,27,0,2,#NULL!
"1,331",MEH,14,"1,952",OCT,6,18.1,9,27,0,3,#NULL!
"1,331",MEH,15,"1,952",OCT,7,16.8,10,26,0,3,#NULL!
"1,331",MEH,16,"1,952",OCT,8,16.8,10,26,0,3,#NULL!
"1,331",MEH,17,"1,952",OCT,9,17.6,11,26,0,14,#NULL!
"1,331",MEH,18,"1,952",OCT,10,17.2,12,27,0,2,#NULL!
"1,331",MEH,19,"1,952",OCT,11,16.7,10,27,0,3,#NULL!
"1,331",MEH,20,"1,952",OCT,12,16.6,9,27,0,3,#NULL!
"1,331",MEH,21,"1,952",OCT,13,15.9,11,24,0,3,#NULL!
"1,331",MEH,22,"1,952",OCT,14,15.2,7,24,0,3,#NULL!
"1,331",MEH,23,"1,952",OCT,15,16.1,10,24,0,3,#NULL!
"1,331",MEH,24,"1,952",OCT,16,15.7,11,24,0,3,#NULL!
"1,331",MEH,25,"1,952",OCT,17,17,11,27,0,3,#NULL!
"1,331",MEH,26,"1,952",OCT,18,16.7,11,27,0,3,#NULL!
"1,331",MEH,27,"1,952",OCT,19,16,11,25,0,3,#NULL!
"1,331",MEH,28,"1,952",OCT,20,15.4,6,24,0,3,#NULL!
"1,331",MEH,29,"1,952",OCT,21,15,7,24,0,25,#NULL!
"1,331",MEH,30,"1,952",OCT,22,13.2,10,19,0.6,3,#NULL!
"1,331",ABA,1,"1,952",OCT,23,12,7,20,0,3,#NULL!
"1,331",ABA,2,"1,952",OCT,24,11.8,3,21,0,3,#NULL!
"1,331",ABA,3,"1,952",OCT,25,12,4,22,0,3,#NULL!
"1,331",ABA,4,"1,952",OCT,26,11.2,4,20,0,3,#NULL!
"1,331",ABA,5,"1,952",OCT,27,11.7,3,21,0,2,#NULL!
"1,331",ABA,6,"1,952",OCT,28,12.7,2,22,0,3,#NULL!
"1,331",ABA,7,"1,952",OCT,29,14.2,9,21,0,14,#NULL!
"1,331",ABA,8,"1,952",OCT,30,10.5,8,16,2,62,#NULL!
"1,331",ABA,9,"1,952",OCT,31,13.8,7,23,0,3,#NULL!
"1,331",ABA,10,"1,952",NOV,1,14.2,12,19,0,3,#NULL!
"1,331",ABA,11,"1,952",NOV,2,10.6,5,19,0,3,#NULL!
"1,331",ABA,12,"1,952",NOV,3,10.4,4,19,0,3,#NULL!
"1,331",ABA,13,"1,952",NOV,4,12,2,22,0,3,#NULL!
"1,331",ABA,14,"1,952",NOV,5,10.4,4,19,0,3,#NULL!
"1,331",ABA,15,"1,952",NOV,6,8.4,2,17,0,3,#NULL!
"1,331",ABA,16,"1,952",NOV,7,9.5,4,17,0,3,#NULL!
"1,331",ABA,17,"1,952",NOV,8,10.1,6,17,4,61,#NULL!
"1,331",ABA,18,"1,952",NOV,9,8.8,2,17,0,3,#NULL!
"1,331",ABA,19,"1,952",NOV,10,9.1,4,19,0,3,#NULL!
"1,331",ABA,20,"1,952",NOV,11,10.3,3,18,0,3,#NULL!
"1,331",ABA,21,"1,952",NOV,12,12.2,7,19,0,21,#NULL!
"1,331",ABA,22,"1,952",NOV,13,2.6,0,14,9,79,#NULL!
"1,331",ABA,23,"1,952",NOV,14,-4.2,-6,0,0,3,#NULL!
"1,331",ABA,24,"1,952",NOV,15,-4.9,-9,0,0,3,#NULL!
"1,331",ABA,25,"1,952",NOV,16,-3.3,-6,-1,0,3,#NULL!
"1,331",ABA,26,"1,952",NOV,17,-3.5,-4,-2,0,70,#NULL!
"1,331",ABA,27,"1,952",NOV,18,-2.7,-6,1,0,14,#NULL!
"1,331",ABA,28,"1,952",NOV,19,-1.1,-3,6,0,3,#NULL!
"1,331",ABA,29,"1,952",NOV,20,-1.1,-7,5,0,3,#NULL!
"1,331",ABA,30,"1,952",NOV,21,-0.2,-3,3,0,3,#NULL!
